start	end	text
548160	549481	What is his, what is his deal?
549781	550361	Do I know him?
550641	551182	Have I heard of him?
551622	552442	You've never met him.
553003	553303	Okay.
553363	557625	However, do another, uh, I don't want you to do an arcana check.
557645	558886	I want you to do a...
566983	568443	I want you to do a history check.
571384	574804	The name Zafar, Azane, has been used with you in the past.
577185	581586	In fact, you've heard the name talked about in your
597044	602653	Your uncle's counsel before.
605478	608263	And basically you remember Lord Jamis.
608283	609505	Do you remember who Lord Jamis is?
611219	612220	Yeah, I think so.
612780	618265	Lord Jamis is kind of your uncle's security, head of security.
618365	625491	He's the guy that was, is going to be, you know, that your uncle was saying, hey, he's my spy master, he's also my admiral.
625531	627293	That's right, he was, yeah, okay.
627573	639083	So, Lord Jamis mentioned him, and Zafar was stated to be
642165	645407	Lord Jamis' wife's brother.
651770	652350	What?
653131	653391	Yeah.
655612	657833	I'm trying to wrap my mind around how that works.
659274	661035	So, here's Lord Jamis.
662896	663176	Right.
663616	667058	Who is your uncle's man.
668102	672283	Basically an admiral and a very powerful lord, right?
673263	677144	And then Jamis is married to this woman called Lady Jamis.
679345	679725	Okay.
679925	682906	And she has a brother named Zafar.
685187	689428	But Zafar is my mom's uncle.
690148	691128	No, is that correct?
691408	696250	Yeah, it says... Or no, Grayson's uncle, sorry.
699202	699942	Wait, what?
700382	702383	Wait, that's just, wait, whoa, whoa, whoa, whoa.
709866	713107	Grace and Larry, wait.
714367	714808	Okay.
716348	717489	I guess I understand that.
718989	719949	What do you understand?
720210	720870	I don't know.
722540	728444	I'm just trying to understand if there's some sort of weird inbreeding going on or something.
728604	729024	I don't know.
729684	731506	I'm trying to wrap my mind around this because this is...
734848	735628	It's far.
736048	736649	Grayson.
736789	737249	Grayson.
737369	737910	Aleria.
738030	739190	Aleria 2.
739851	741492	Aleria is your brother's sister.
742392	742993	Aleria.
743173	744634	Yeah.
744654	749817	And you are the son, this is Paul Rivero, of Aleria.
751993	752273	Right?
752513	752914	Okay.
754375	758517	And let's say this is Grayson.
761859	762960	Right?
762980	766562	So let's say that you come from both Grayson and Elaria.
767263	767463	Yeah.
769684	770705	Who's Grayson's uncle?
772066	772506	Zafar.
772866	773226	Okay.
774107	775268	So we'll dash line that.
776549	777129	What does that mean?
777289	778610	That means that's a big circle.
780468	781408	Well, not really.
782309	789752	Okay, then I'm, I'm... Well, what is it, who is, who is, uh, who is, uh, so Grayson's uncle is Zafar.
790452	790652	Yeah.
791013	792453	Who is Zafar's sister?
795214	795635	In-law?
796855	797495	Or who?
797515	797996	Just sister.
798116	801077	Oh, uh, Ward, er, Miss Jamis.
801997	802678	Lady Jamis.
802698	803398	Lady Jamis.
804338	805379	So what does that make Grayson?
811178	813459	Ah, that makes, that makes, whoa.
814040	818622	That makes Grayson the son of Jamis and Lady Jamis.
820163	821644	So I'm related to them.
824766	828588	You're their great-grandson.
828628	829188	Grandson.
829269	829729	Grandson?
829949	831530	You are directly their grandson.
832590	840415	If, if Grayson is, there's not some other sibling, like let's say Lady Jamis had another brother who's unknown.
841580	851425	You could be either a grandson or a second cousin to Lady and Lord Jamis, but this is a mystery to you.
854027	854827	And who's this?
855727	856648	That's Jeon.
856748	857508	That's your uncle.
860710	863111	That's the guy that, you know, is the brother of your mother.
865928	866729	How is he related?
866929	867689	He's not.
867709	871952	So the thing is, Lord Jamis does what Jion says.
872132	875114	Lord Jamis is a servant of Lord Jion.
875154	876175	Okay, interesting.
876295	877296	That's very...
881318	882319	So they know Grayson.
883159	883740	Or they knew.
883780	884620	They should at least.
884760	885441	They knew of him.
886581	894867	And another thing that's interesting about this is that the bedchambers that you're currently staying in, which your mother stayed in,
896612	910799	Lead to a secret place that was closed up a long time ago that connects both the Jamis household and the royal palace to one another.
914981	915482	That's right.
920664	921045	Okay.
922785	923906	Alright, that answers that, I guess.
940608	947030	The second letter just confirms that Grace is my father, from what I understand.
950791	957693	But the third letter is... What's Magnum Opus?
960673	962414	Everybody knows what the Magnum Opus is.
964114	964755	It's actually...
967243	973324	Magical tome that was created by this guy named Ujor Udias about a thousand years ago.
974825	984067	And Ujor Udias was one of the first Suel transmuters that was born in the Flanness after the fall of the twin cataclysms.
984087	985227	He's very famous.
986147	988348	The magnum opus is kind of a tome
989308	993452	Transmutation is a school of magic which has to do with alchemy and transmuting.
1001337	1002298	Thank you for watching!
1022911	1030417	He described plumbing, he described basic hygiene, he described how you boil water to get out infectious disease.
1037029	1050334	And he was actually very, very well known for trying to teach just common people common sense alchemical and whatever processes to, you know, make their lives better.
1050794	1061378	And this was a big departure from what a lot of wizards and sorcerers did back then, which was basically keep their secrets and try to use it to maintain their own power.
1061698	1064319	So in a way, Ujor is kind of a hero.
1064799	1066040	He was from Keoland.
1067060	1068682	But he would travel all over the place.
1068722	1071404	Back then, you know, there were no sea principalities.
1071465	1079212	But everybody knows because the magnum opus, which you have, I mean, you basically found the magnum opus down in the library that you searched.
1079232	1079893	That's right, I did.
1079913	1080793	What was the book called?
1080934	1081634	The Magnum Opus.
1081654	1082855	The Magnum Opus.
1083176	1084417	There was a copy of it down there.
1084757	1085178	Oh, a copy.
1085198	1089362	I was going to say, no way I found a real original book.
1089962	1093647	You don't know where the original book is, but there have been copies, there are copies all over.
1093808	1094709	Oh, okay, so it doesn't matter.
1095029	1097953	It's been, it's published and given, and given wide, right?
1098434	1104703	Okay, so... Is this letter saying that he's still alive?
1104723	1106025	Because it says he's pursuit of...
1111429	1120716	Archibald is relentlessly in pursuit of the Magnum Opus, convinced that the secrets of the Philosopher's Stone lie within the Office of Forbidden Magic Dungeons.
1121416	1125799	He speaks of ancient knowledge about chemical wonders that could transform the understanding of the world.
1126180	1131964	His passion is infectious, and I must myself draw into the possibility of unlocking such mysteries.
1132464	1134306	This is strange to you, actually, because
1136312	1141133	This person, Archibald, his quest for, I mean, Bang Mopas has been around forever.
1141153	1142873	I was gonna say, so...
1145814	1147454	The Stone Lie, what is that?
1147914	1148254	The what?
1148634	1149035	It says...
1153275	1159577	The secrets of the philosophers of Stone Lie within the office of Forbidden Magic Dungeon.
1159617	1160717	What's the Magic Dungeon?
1161757	1163097	Or Forbidden Magic Dungeon?
1163177	1163878	Do you want to check?
1165838	1165998	Um...
1166846	1167166	Oh, I...
1170409	1171610	It's gonna be plus six.
1174833	1178395	That's, uh... That's twelve.
1178455	1179336	You have no idea.
1181358	1182038	Eight plus six?
1183619	1183900	Yeah.
1184300	1187783	This is something that's very strange to you.
1187823	1188203	Fourteen.
1188283	1189684	Oh, I need fifteen, probably.
1191325	1192066	That's lame.
1194128	1194448	Okay.
1202597	1206520	Yeah, he wants to be done with the creation of the weapon.
1206680	1207541	Okay.
1207621	1211765	Alright, well.
1211825	1213806	That answers everything, I think.
1214307	1216689	So what do you get from the gist of the letters?
1220292	1226417	Grayson is trying to build a weapon and trying to keep it with Alleria.
1228498	1229980	Why is he trying to build this weapon?
1230893	1233534	To keep the Shah, what do they call him?
1233574	1234095	Sahaugin.
1234235	1235896	Sahaugin.
1236296	1237496	Away, basically.
1237556	1237837	Yeah.
1237857	1238617	Of great threat.
1238817	1240858	Yeah, I mean, I think that's part of it.
1240938	1245801	I think that obviously he wants to do well for the Sea Principalities, but there's another reason.
1248422	1249522	He wants to prove himself.
1249843	1250183	Yeah.
1250303	1250523	Right?
1250563	1258867	He wants to prove himself to Jeon and basically make himself worthwhile so he can become worthy of
1261020	1262161	Marriage to your mother.
1263061	1263642	Yeah.
1263662	1267324	I mean, the thing is, Lord Jamis is a very powerful lord, right?
1268465	1269005	Yeah.
1269406	1274109	But not as heimstation as Prince Jeon or your family.
1275630	1283595	And so the marriage between Grayson and Alleria would have been acceptable if Grayson had kind of proven himself.
1284776	1289659	But what you're gathering from these letters is that he didn't really have
1291767	1295169	The...
1295209	1295769	He's not there.
1296429	1296990	Who, Grayson?
1297190	1297530	Yeah.
1299071	1301912	Because he's in Kegel, I'm pretty sure.
1301952	1302392	Keoland.
1303993	1305494	These letters were 20 years ago.
1306674	1307855	More than 20 years ago.
1309435	1309776	So...
1312197	1312477	I mean...
1319561	1321782	The question is, who would have these answers?
1325945	1327506	The Archbald guy, I guess?
1328487	1329767	Or, oh, Zafar.
1332809	1335631	I don't know Zafar.
1335711	1338253	I don't know where he is or if he's even alive.
1338273	1338893	You don't know?
1339794	1341075	You heard Jamis might know.
1341795	1342876	Lord Jamis might know.
1344477	1345637	Lady Jamis might know.
1346158	1346398	Yeah.
1350183	1352305	Yeah, I guess that's who I gotta ask.
1353947	1365798	Now the question I have to you is do you want to ask her before you talk to your uncle, Prince Jeon, about this?
1366839	1371183	Or do you want to ask after you talk to Prince Jeon about this?
1379248	1380509	Which one makes most sense to me?
1381930	1390436	Doing an it check, and this is not a very hard it check, but I'll give you a little advice if you roll high.
1391016	1392817	Okay.
1393918	1394779	I nailed it.
1396880	1397140	20.
1397521	1397861	Okay.
1400563	1405166	Alright, so... Obviously...
1407212	1415754	Grayson was around with your mother before you were born.
1417254	1417534	Right?
1418234	1423215	And you have no idea if your uncle knew of their affair.
1424435	1424775	Okay?
1425795	1432096	And you have no idea how your uncle thought about this guy Grayson.
1432917	1435397	So you really don't know how your uncle's gonna react.
1437783	1438063	Right.
1439364	1440325	About Grayson.
1442667	1451934	Or the fact that Lord Jamis, Jamis' son, knocked up your mother out of wedlock.
1452514	1452755	Yeah.
1453015	1454076	Okay?
1454096	1463242	So, the question I have for you is, also, you have no idea whether or not Lady Jamis
1464753	1478501	The truth is there's no reason you can't go down and actually have an audience with her if you wanted to.
1478782	1483344	There's no reason why you couldn't go and have an audience with Lord Jamis if you wanted to.
1488537	1489178	It's up to you.
1489838	1502369	You have proof of this, but you don't know what the situation will be if you... What I'm trying to say is, collecting information is not something that's bad for you.
1503550	1507053	I just don't... Yeah, I know, but I don't know how they'll react.
1508734	1509695	This is very true.
1509715	1512017	Um...
1513479	1514579	Your experience with Lady...
1516282	1525884	Lord Jamis is that he's a very smart man, very loyal to the sea principalities, very loyal to your uncle, but very formal.
1528384	1530904	Lady Jamis is that way as well.
1532945	1545947	But the truth is, from these letters, she is your grandmother.
1548088	1548368	Right?
1549669	1556773	And... She knows about your father.
1557794	1559875	She may even know where he is.
1561756	1562056	Right?
1562816	1570361	And... Do you want to ask her what's going on with that?
1570721	1571361	Yeah, probably.
1571682	1573463	Before you go and talk to your uncle?
1573583	1575384	Or do you want to go bring this up to your uncle?
1575404	1576584	Jeon?
1577145	1577665	Jeon.
1578313	1605148	and and uh i mean because the thing is this is kind of political right i mean yeah i guess a little bit i mean the thing is is that if jeon doesn't know that this is happening and you may want to you may want to understand how much jamis knows and how much uh lady jamis knows
1607097	1612400	Right, and also you kind of want to understand where Grayson is and what his deal is.
1613441	1615202	This is by Grayson Jamis, too.
1618404	1622887	Okay, I'll probably ask Lady Jamis, then Jamis.
1623367	1626229	Okay, now... Or both if they're there.
1626869	1630872	Okay, so what we're going to do now is do your level up for your character.
