start	end	text
615280	616380	A homoculus?
616741	617021	Yes.
617581	617821	Yes.
618001	618802	And he called it that?
619902	620163	Yes.
621463	622004	Interesting.
623425	623725	Yeah.
623805	626126	Like I said, I really don't know how to take him.
628387	629988	I'll speak with Jude about this.
630729	633310	Okay.
633450	634431	To identify that.
634451	636292	I am aware of what a homoculus is.
636312	636532	Okay.
639155	653949	Well, he sent that in and he picked up a conversation where he told us that Fairwind was talking with Tuttoli, making a deal on something, and Fairwind wasn't under duress.
654629	657192	He was actively making a deal with the Tullis.
659453	671804	Upon our diversion, with Jude and his toad taking the hobgoblin out, it created a little bit of a ruckus, and we engaged the Toli with Fairwind.
672605	679051	We defeated, we killed one of the Toli, we captured another, and we captured and tied up Fairwind.
680043	690990	Who was not happy with this, that obviously asked me why, and all we had to go off of was Paul's, you're lying, I heard you, I know what you're doing.
691210	693932	Nobody else witnessed what Pharaoh was saying.
694712	695853	No, just...
697048	698188	Yeah, just Paul.
698428	699769	Through this magical device.
700069	700329	Yes.
700349	701129	This magical creature.
701149	704389	Yes, saw it through its eyes and was able to pick up on the conversation.
705049	708770	Fairwind tried to play it like when we got to him, he was tied up.
709170	723493	We do believe he tied himself up to pretend that he was not working with them, that he was having to, being forced to, due to threats.
725443	742317	We decided to take them down below the secret passage and get to what we discovered were barrels of some type of mixture of sand that's been sprinkled into the water that keeps the sahaugin away.
742818	746501	So it's not some spell or fog that's kept them away.
746601	749884	It's this manufactured chemical that's used.
750424	753986	And these barrels were being taken by the Toli.
754887	761990	Fairwind said himself he has his own fair stash back at his keep or area.
763731	769615	But they were going to be removing, from what we could tell, everything from Helm Island.
770995	775278	Meaning there was no way to salt the sea to keep the sahaugin from coming into here.
776752	779795	Not sure why, not sure what's going on with that.
781858	795112	We lost the captured Toli, actually was killed because when we were trying to make our way out we were attacked and Jude immediately just
796591	804035	Took care of him and kicked him over into the water which was filled with sharks maybe run or with a sahaugin.
804595	808517	There was an extremely large, large shark in there.
809357	819582	We confirmed that the Toli, well we found his arm floating so we're pretty sure he didn't make it.
819602	825085	Then the Bard Folsom was in control of Fairwind.
826524	834590	And upon this ledge when we were going around the chasm to get to this spot, Paul tried to get around them to get up to us.
835610	839333	And in doing so was kicked off the ledge into the water by Fairwind.
840314	842635	So Fairwind actually attacked Paul Ribeiro.
842976	845397	Yes, he was not attacking Folsom.
845437	846998	Folsom had him under his charm.
850841	851181	You know,
853001	855902	Farron was fine to talk to, arrogant, typical.
856302	857303	He conversed with me.
859024	859664	He was...
861345	862765	I don't know.
862805	866687	He said, I've got information, so I've got a part in this that I can play.
866807	868488	I'm not the captor here.
869188	874911	And he was very, very not happy with being treated in that manner.
874971	876311	Our plan was to bring him back here.
878212	879573	Did he admit to anything?
881985	883986	No, he admitted having the barrels of this.
884446	886267	So he admitted removing barrels.
886307	886567	Yes.
887008	887248	Yes.
889349	894392	Obviously, I believe he was lying to try to cover his own ass in this.
895592	909960	He denied being in with the tollies on this to us, but we had to go with Paul and trust Paul's judgment on this and take it for what it was since
911233	923973	He is the nephew and I don't think he's skilled enough or enough to be part of something that we have to worry about.
924214	925496	You know, that did cross my mind.
926818	929801	She sent me to watch him, so I didn't go off anything.
930121	932863	You don't think he's an agent or anything like that?
933724	936806	It's doubtful that he would betray Lord Gena and Prince Gena.
936826	937367	Exactly.
939008	944253	It did cross my mind, but I found it quite doubtful due to his youthfulness.
944493	953761	Yeah, this might just be more his attitude that maybe kind of gave me that hint of it, but I don't feel that there's anything with there.
957305	963332	Yeah, I believe he is doing something to what we don't know.
963452	969159	Why would you take away the protection of the island at this time?
973651	974612	We're blockaded.
974672	976212	We're not getting supplies into Monmurg.
976232	981514	And he was quite aware of that and didn't seem to have any type of worry about that either.
983875	988756	But he also went into the water, into the chasm there.
990557	994158	Jude got Paul out with levitation.
994178	996719	I was going to go in after him.
997339	998420	Luckily I didn't because it was
999806	1002228	Way more sharks than we were expecting in there.
1003469	1007673	Got him out, but a fair one we have no trace of.
1009175	1023488	We don't have any body and we didn't find any trace of him escaping, although there was a passageway that led out to the eastern side.
1027878	1030259	I do believe it was Jude saw footprints.
1030719	1042102	He'll be able to tell you more about that, although we didn't see any wet footprints or any water from that area that he would have been completely wet in.
1044642	1051304	But Jude did that on his own under invisibility when we were preparing everything to leave.
1053562	1054423	We couldn't bring him back.
1054443	1057164	That's what we were going to do for proper interrogation.
1057504	1058705	I don't know how that would have went.
1058845	1059825	Probably would have had to bring him in.
1061126	1064788	Would have had to keep him in hiding and come to you to find out how we needed to bring him in.
1065488	1067069	That probably wouldn't have looked good anywhere.
1067249	1069590	So that would have been the plan, but not having him.
1070051	1071231	We were lucky to get out of there.
1073189	1075310	We sprinkled the water on our way out.
1075590	1081432	Merrick could buy some sailing raft that got us back out.
1081792	1082773	Did great with that.
1085414	1090836	Yeah, the Navy guys that you had there were quite capable.
1091856	1094958	They told me that you had 23 of the barrels when you returned.
1094978	1095458	Is that all?
1096945	1102808	Yes, there were... You had four on the ship, but there are 23 that are supposedly still...
1103249	1105550	I think there was 25 altogether.
1106891	1111333	When we took four and the others were left.
1112454	1114255	So there's 21 still back at home.
1114355	1114975	I do believe...
1115055	1116316	I thought there was 21 left.
1116916	1117997	Yeah, and...
1121063	1132406	I didn't tell anybody what the stuff was or how it worked, and I'm not sure what the ship that went back to the island, if anyone told them.
1133326	1135327	They might have told them to use it, but not what it was.
1136807	1141728	So I don't know who was in charge with that when we got back to who had those barrels, but it wasn't me.
1143689	1144189	So I did.
1144629	1145409	Protected Paul.
1147010	1147470	Observed.
1149407	1150367	That's what I got from it.
1151288	1152788	Paul saw more.
1153609	1160331	Like I said, nobody can verify the conversation with the Tolis and Fairwind.
1160711	1163712	No one can verify that he actually wasn't tied up.
1164693	1167734	So we're going on Paul's word with that.
1168694	1174096	You know, Jeon sent Paul and said, don't let him know what's going on.
1174236	1176437	But Paul seemed angry enough.
1177617	1182682	And unedged enough to even maybe expose himself or just...
1183783	1186506	When Fairwind was saying, what?
1186766	1187707	I'm not this.
1187867	1190030	Paul was just angry and...
1193190	1199856	I think being youthful, his emotion took charge, so I took that as a more truthful thing than Fairwind.
1199876	1202198	Just playing it off was like, you're wrong.
1202238	1204159	This is not how this goes.
1205060	1205820	Paul was upset.
1205860	1206881	You're a liar.
1207001	1207962	I'm like, okay.
1208382	1212966	Which tells me that's truth coming because he can't hold it in.
1213106	1214007	Well, honestly...
1216553	1230219	The fact that Lord Fairwind admitted the fact that he had been removing barrels from Helm Island, that right there is an indication of betrayal, actually.
1230239	1237542	The barrels of that substance is a state secret.
1241422	1246086	The dwindling supply that we have is very precious to us.
1246426	1252931	The fact that he removed that from the island itself, it sounds like he admitted to taking it to Fairwind Island.
1253011	1253271	Yes.
1254252	1258235	He has his own personal stash at Fairwind Island and was allowing the Toli to take the other.
1259916	1270064	This shows that he is interested in defending his own island in these days.
1272992	1274032	I will let you know this.
1276773	1293917	150 years ago, the Sea Principalities was able to form as a political entity because of an alliance between the Duke of Berghof and the pirates of the Outer Islands.
1294657	1299998	The biggest scourge in the Azure Sea, of course, is the Sahaugin Kingdoms, and there was a huge one.
1301120	1303401	And the bay, just north of our coastline.
1306301	1317204	They raided all the coast, from here to the Dragon Isles, Red Shore, Monmurg.
1318805	1324566	The kind of trade that we have now would not have been possible at that time because of the influence of the sahaugin.
1324626	1326787	They were the true rulers of the sea at that point.
1327759	1340326	There was a book that Merrick ended up with that I read on the sailing back that talked to the history of how they decimated the undersea worlds as well and created all this.
1340386	1346289	So I got some information from that book that you'll probably want to ask Merrick about.
1346449	1352012	I've read that history, actually, and it's not a history that's very well known.
1352532	1356695	Admiral Flotsam wrote that maybe 50 years ago.
1357937	1369484	And he wrote it as a warning because at that time the Duke of Berghof quit giving us the yellow substance.
1370224	1373786	Basically he said that it was no longer required.
1374527	1377989	We had a huge store of it on Helm Island.
1378089	1386354	The Outer Islands had huge stores of it as well and actually there was a fortress in the center of the bay north of us.
1388819	1393962	That fortress is mentioned in the book that has the greatest store possible.
1394122	1400205	That was actually the staging grounds of our war with the Sahaugin and the Uzzurri.
1400805	1408089	Boats would regularly go over the cities of the Sahaugin with barrels of the stuff and dump them into the ocean.
1409149	1414892	Hundreds of thousands of Sahaugin were killed 150 years ago and it was what allowed
1417192	1418952	Our nation to prosper.
1420133	1442998	Keoland, for its part, benefited from our efforts, but also after we became a nation and started to have conflict with Keoland, they used our practices against the Sahaugin as a political reason to
1446155	1448136	Engage the Ulic States against us.
1449357	1456580	You see, the yellow powder is not only damaging to the fish and wildlife and seabed.
1458241	1460642	It strips everything clean.
1461843	1474128	And so the elves and other demihumans of the Ulic States saw our acts as far too destructive.
1478510	1481171	We pulled back from those activities.
1481251	1492915	However, we maintained our salting around Monmurg and certain strategic areas so the sahaugin would not come back.
1498957	1501218	Recently, within the last decade,
1502722	1512790	We've gotten to the point where so much of the substance is not available to us that we've had to pull back greatly.
1513050	1519095	And because of that, sahaugin have re-entered the area quite a bit.
1522437	1528442	This is one of the points that we have been negotiating with the Duke of Berkhoff on.
1535055	1536357	However, he's not interested.
1537558	1538019	Okay.
1539280	1539580	And...
1543885	1554517	Recently, the lease on the fort in the middle of the bay, Salingmore Bay, as it's called,
1555702	1560067	Expired and Kane Toli took the island over.
1560988	1567315	That is where most of our stores of this substance are available at this point in time.
1568176	1573322	At first he did not deny us the shipments that we would take there for various purposes.
1576024	1579787	But this winter he did, basically cutting off all supply to it.
1580067	1590976	Basically saying that the Duke of Perth had told the Toli that they were no longer supposed to give the Outer Isles any of this, which is a life force for us.
1594800	1596381	This coincides with
1600698	1607602	The activities of the Duke of Gradsul, his blockading of Monmurg.
1610543	1613985	And what I've heard is his interaction with the Toli.
1615606	1621849	There's been some communication between the Duke of Gradsul and Prince Toli.
1626271	1629373	There's even been talk of an alliance between the two, which
1630925	1635926	Historically it's very strange because they've been nothing but at odds for hundreds of years.
1637027	1640227	Who was making the substance?
1641388	1643568	Not Gradsul.
1644008	1644189	Oh, no.
1644289	1656752	Even though Gradsul purports to have a very, very advanced school of transmutation as part of their
1657843	1658964	Magical academies.
1659644	1665268	And I have no doubt there are adequate transmuters there.
1666428	1669670	None of them equal the knowledge of the Duke of Berghof.
1671892	1680257	I just wondered why would the Toli be working with Fairwind to take barrels off if they had access to barrels through an alliance elsewhere?
1680497	1681578	To deny it to us.
1684380	1684720	Okay.
1686258	1690342	So almost a direct attack on Monmurg.
1690903	1701834	Fairwind's activities, I think, are because of his jealousy of the
1705991	1707032	Success of Monmurg.
1708013	1715260	If you look at all of the princes, Oeridian princes, Monmurg has benefited the most from the alliance with the Plars.
1715920	1717662	The wealth that comes through Monmurg.
1719015	1724980	The taxes generated, the trade generated, far outstrips, anything the Outer Isles have.
1725921	1734248	And even though they still engage in piracy, it's not nearly as beneficial as the trade that Prince Jeon engaged.
1734729	1743536	Jeon has completely given up piracy of a nautical sort and now just relies on piracy of a moneylender sort.
1748888	1759251	He really wasn't lying from his aspect and his view of, you know, I'm not going against the principalities here.
1760231	1763192	You know, I'm along with all of them.
1763212	1768393	Monmurg, you guys are the ones that are really the one against all of us.
1770174	1770674	He said that.
1771034	1771254	No.
1772235	1776516	I'm just thinking that he didn't seem to have much love for Monmurg.
1778905	1780606	Again, he's friends with Jeon.
1781106	1787771	However, I believe that there is something two-fold going on here.
1788971	1808424	Fairwind, even though he is a friend of Jeon's and they have been friends for many years, his jealousy of the success of Monmurg and also his objection to Prince Jeon's political pressure are
1810811	1811612	Both at play.
1812132	1820759	And Berling probably has a very good point with regards to negotiations with the Toli and the Duke of Berghof.
1821900	1835792	I have a feeling the reason the Duke of Berghof is restricting the barrels of the substance to us is because of Prince Jeon's
1837053	1841860	Attempts to eliminate the slave trade from the media jungle.
1842881	1848329	He's been petitioning for quite some time to disallow and stop.
1850013	1859420	Any kind of slave trading in the sea principalities and to limit Prince Toli's ability to go to the Imedo jungle and take the wealth there.
1860100	1863422	The slaves, the ivory, the gold that he finds there.
1864363	1868126	I don't know if you know this, but that's where the Toli get most of their wealth.
1868766	1874250	Raiding the tribes in the Imedo jungle.
1875939	1883081	There is gold, there's ivory, there's wood, and obviously that's part of the wealth, but they go mainly there for the slaves.
1885681	1892263	And they trade with the rest of O-Earth in that human capital.
1894323	1903926	John finds this distasteful and actually, in truth, he would eliminate it in Monmurg if he could.
1907101	1922825	However, Berghof and the Toli benefit too much from this trade and they're willing to risk our alliance and he then exposes to the Duke of Gradsul to bring Jeon back in line.
1926106	1930327	I think Fairwind's point is understandable.
1930387	1931447	He's afraid of
1935687	1938529	Upsetting the Duke of Berghof, as it were.
1943332	1945614	He's argued this many times in council meetings.
1947615	1955921	Unfortunately, this latest move endangers all of us, especially at a time when Gradsul is doing so well against us.
1958063	1959704	Kane Toli is another matter.
1961445	1965108	And I think the betrayal of the Tolis goes far beyond
1967032	1969353	What Fairwind is doing.
1970094	1973336	Fairwind is looking to broker a peace and gain some gold.
1973856	1975877	That's what I believe his wishes are.
1976618	1988404	I believe his actions are betrayal, personally, to the Sea Principalities and to Prince Jeon as well, but I understand his motivation.
1989945	1994168	The Toli's motivation I do not yet fully understand, and I think that
1995893	2005140	They are the ones that are, through Caintoli, assisting the Duke of Gradsul in this war against us.
2009124	2014168	About a month and a half ago, there was a wizard who visited
2017294	2018334	You'll remember him.
2019195	2023157	One of his associates hired you in Karmirg to guard him.
2023958	2028221	This didn't happen to you, but I'll give you a summary of what it was.
2032684	2040489	The one thing I wanted to know from this wizard was what did the Toli want?
2042604	2044026	On the coast near Saltmarsh.
2044647	2047712	And it turns out that Keaton only found an artifact there.
2048072	2049374	A very powerful one.
2054702	2057907	That I believe can control sea dragons.
2060458	2064741	And the reason we have not been successful in our battles against...
2065361	2067742	This is state secret, so don't tell this to anyone.
2068263	2069243	I'm telling it to you.
2069584	2076448	And the reason I say this to you is, someday, I'm going to want you to go and get this artifact for me, if possible.
2076848	2081291	We have to find an opportunity to do it, but Cain Toli, I believe, is our main enemy.
2082472	2084533	It can control sea dragons and...
2088880	2096924	When we go into combat with the Monmurgian Mana Wars, very often we'll see a storm off in the distance.
2100446	2101947	A sure sign of Sea Dragons.
2104028	2110251	And then, mysteriously, a few of our ships will go missing.
2112792	2113993	Normally Sea Dragons
2115282	2116262	Will not attack us.
2116382	2126284	And definitely, for years, we've paid a yearly tribute to the Sea Dragons to allow the fleets to pass through.
2126564	2129965	Sea Dragons are greedy, but gold buys them off.
2130045	2137206	They have no wish to harm human beings, which they find not very tasty.
2137246	2139126	Sahaugin are much more to their taste.
2139306	2140366	Fish, as it were.
2140706	2143527	It's like sardines to them.
2146332	2148615	But I think Cain totally is using them against us.
2150276	2165313	Or at least that's what I've been able to surmise from my discussions with this Lord Phranck and other investigations and actually other conversations I've had with people that know of such things.
2175140	2200777	I think Farrowind is a witless fool in this and doesn't know the true debt of this game that we're playing here or how dangerous it is, but his meddling cannot be ignored.
2201097	2201797	Absolutely not.
2204547	2204902	What door?
