start	end	text
421711	425652	Otherwise our ships would be all around this island.
425692	427073	Defending it from the sahaugin.
429509	433932	The Admiralty has been able to maintain this enchantment for over a hundred years now.
434852	436513	Ever since the Great Sahaugin Wars.
442437	445859	Is that enchantment linked to the Turtle Dragons?
447240	448701	Or the Dragons of the Dragon Eyes?
449081	450202	I know nothing of that.
450222	458747	I have heard that
462922	469583	Turtle dragons like sahuagins as much as they like sharks to eat.
473824	477545	I mean, I assume sahuagins flee from turtle dragons.
477565	478145	Who would not?
478285	488707	But shark is turtle dragon's favorite food, so I assume that extends to the shark man.
491571	504378	That could be if their protection was withdrawn, which we're already facing that possibility just with the blockade on Monmurg and the Sea Principalities in general.
504478	507180	So that might be a tightening of the blockade.
516399	527910	As a non-native from the Sea Principalities, though I have spent considerable time in Monmurg, do you notice anything strange with the hobgoblins' gear?
528771	535777	Is there any unique variations of marine gear, marine soldier gear, between the princes?
536878	538359	Like, are you able to spot...
541501	549264	You'll notice that the design is the same for most of us.
549604	551045	Scale armor and so on.
551645	554586	Studded for the archers and such.
556587	557927	But you notice that as well.
558308	561049	Their commanders wear breastplates like myself.
565365	570127	I don't know of any such prints that would have the colors that the hobgoblins have, however.
570447	571988	Are those colors Lord Fairwinds?
573849	575610	These are the Lord Fairwinds colors.
576010	576370	Blue.
577020	578300	What color were the hobgoblins?
578880	582261	They're kind of a weird sort of brownish-red.
582381	588202	Okay, so when he's saying that he doesn't know, he's saying that that color is not... Not of the princes that he knows.
588282	599665	He basically says blue for Fairwind, green for Monmurg, the Toli, who I would assume would be the ones we would be in combat with considering the political system.
600525	602026	Got you.
602167	605449	And so these are a mottled kind of, what color did you say?
605649	607671	Kind of a brownish red.
607991	608312	Okay.
608592	610533	Not a color of the Indian princess.
610573	610754	Right.
610854	611114	Okay.
612775	613015	Hmm.
615337	617419	But you're right to say that, Elf.
617479	619120	Their armor is much like ours.
622383	622743	All right.
622883	625606	Well, next question we have is,
627177	633078	Do you think it'd be wise to charge the helm and take it back with what force we have?
633819	635139	We would die instantly.
635859	643001	I mean, the helm is a fortification that has, you can put archers on the top, they have great advantage of height.
643521	646462	The only way in the door, except for these
647787	648167	Tunnels.
648347	653050	Tunnels, supposedly, is through the front gate.
654071	656272	The walls are 50 feet high.
658173	658894	There are...
659014	663376	So we would have to take the front gate and in a similar manner allow you to come in.
663937	664377	Correct.
664737	665718	And every section...
670090	675293	The Garrison House, the Giant Tower, the Inner Sanctum, the Sanctuary.
675794	679236	All of them have their own defensives and all of them are partitioned.
679956	683238	It's amazing to me that the hobgoblins were able to penetrate so easily.
683258	685960	So once in, that's just the beginning of your headache.
686140	686621	Exactly.
687041	690763	This area, here's the gate and the Garrison.
691904	695947	And then to get to the Tower, there are other fortifications you have to have here.
696047	697828	In fact, most men never go beyond this.
699441	701502	Only private guards are in the inner sanctum.
701742	726190	And if Lord Fairwind were in the inner sanctum or sanctuary, hold up, as you had mentioned before, if he still had any sizable force left, which let's say his force at least had been cut, reduced by two-thirds if they were caught by surprise, if we, in your opinion, if we were able to take the gate
727628	736492	Storm in, would there be any advantage if we were also able to link up with Lord Fairwind's men and he were able to come out from the inside?
737053	739854	So access into if we were able to take the gate.
739874	745617	By we, as you know, there's an agent coming from the tower.
749119	754785	You were privy to those messages when he's coming with some of his select men.
755807	762514	So we will probably be trying to penetrate by one way or the other, perhaps search for those.
763075	765037	Do you mean to rescue my lord?
765677	767019	Yes, that's what we were thinking.
767159	769742	If he still has survived and secure the hell.
772280	780442	Even if he were to bring down the front gate and allow our men to enter, which would be a great advantage, it would be a fight through the main tower.
781562	785663	But if Lord Verwin was able to also sally out with any amount of troops?
787384	787864	It would help.
788584	789904	I mean, there's no doubt about that.
789924	793285	It would depend on how many men he has and how many men they have.
794105	800647	I think it would be very, very disastrous for us to charge to the gate and we're outnumbered.
801664	803506	We would fight that, but still.
804546	813474	Would you anticipate any reason for Hobgoblin troops to sally out to retake the tower on the island?
814394	815555	I'm not sure what we call this.
816136	816396	This?
816656	816876	Yeah.
817677	819358	Is that the South Tower?
819558	822439	That's the South Beacon and the Garrison House.
822979	830561	That might be some way, but they would know that they would be in danger from passing of getting cut off if they sent any sizable troops.
830661	834823	Because you have 150, now they would know of the Marines from the beach.
834843	837583	So they would know roughly that we have 170 men.
837884	838164	True.
839004	841765	We would be able to block anyone that tried to go this way.
842365	844865	And we would sell it out if we outnumbered them, definitely.
846006	855047	We could consider recapturing the Western Beacon, that's possible, or even these other places.
855087	856748	Assault on the Hell would be very close.
856768	858428	I was going to say, we could draw them out.
859308	862989	Well, or at least try to secure the rest of the other Beacon places.
863009	865949	That way we could warrant off any shipping from any of the other Prince items.
865969	870650	That's what I think we could do, is try and draw them out and cause the chaos to cause them out in the open.
873101	882704	Does this barracks house any repair equipment for the beacons?
883144	884945	New, bronze, polished?
884965	886346	We have supply for the oil.
887286	893208	But not if the beacon itself has been removed as you heard in the messages from the south tower?
894972	902757	We have extra abrasions that we can put at the top, and we have the materials to create a fire force signal.
903377	903637	Okay.
903957	919686	But, to be honest, I think that the worrisome thing is until the sahaugin are repelled, I don't see us getting any relief.
919726	922088	Why the enchantment was broken, we do not know.
924155	937588	I assume that Lord Fairwind, who is responsible for the enchantment's effect, only the Admiralty know how this enchantment is made.
938509	942813	So Fairwind would know, and he would also know why it was broken.
946610	950455	Does pharaoh have magical capabilities, to your knowledge?
951596	953759	I'm unsure if the princes do.
957606	965832	Would he be able to reinstate the shield if he were in a compromised manner, but if we were able to rescue him?
965972	968554	Well, the truth is, I don't know if Fairwind...
969054	970135	I don't know the mechanism.
970455	971416	Of course, yeah.
971516	973977	I'm not a wizard, and I have not been briefed.
974017	981543	This is a state secret, very, very well-kept state secret on how this protection has been maintained all these years.
982303	984284	And only the Admiralty know the truth of it.
989425	1002533	In regards to the possible tunnels, the smuggling tunnels, do you have anybody under your command that's old, that's been on this island or served on this island?
1002653	1004174	No, no, no.
1004254	1010198	I have no knowledge of any of this, and knowing such a thing would be considered treasonous.
1010578	1014400	There are pilots that know this, but none of them are under my command.
1014420	1016562	They're directly under the command of the Admiralty.
1019040	1022122	So nothing other than a vague reference?
1022502	1025923	It is on the north side of the island, along the coast somewhere.
1026283	1031386	It is a well-hidden cave, and the waters are very dangerous near there.
1031546	1033347	It's difficult to pilot.
1034207	1037709	And only a small ship... And only accessible by water?
1039430	1039690	Yes.
1041651	1042771	Even the tide does not.
1042791	1043752	Not to mention the...
1044630	1046071	I mean, that would be a way to come in.
1046751	1051975	Yeah, but the shark people, they eat us up so fast.
1052836	1056838	Yeah, but they wouldn't expect us if we were able to do it stealthily.
1057299	1058380	Yeah, until we're not.
1060621	1061502	It's always like that.
1061522	1064003	It's always good until it's not.
1064304	1066485	I don't want to try being stealthy.
1068106	1069187	We're chit-chatting in front of him.
1072799	1074801	Do you think it's possible for us to...
1075602	1077223	I don't see how we can assault the helm.
1077743	1083368	Well, we can't get the magic shield up without rescuing Ward Fairwind.
1084129	1084709	Undoubtedly.
1087612	1090794	And also we have to retake the large tower for the signal fire.
1091195	1091455	Right.
1093098	1104302	Now, to the DM, were you suggesting that these, if they were with braziers and fires, these are still not the main Sigma fire to Monmurg?
1105102	1105782	So, no.
1105942	1107663	I mean, you could definitely signal.
1107763	1113305	And actually, the truth is having those back would be good because shipping at night would be able to see what the hell.
1113525	1113845	Right.
1114045	1115565	And we can warn them off.
1115585	1119486	Taking those back would be very helpful to shipping.
1119906	1125788	And also, you'd be able to communicate better with Monmurg, absolutely.
1126588	1134209	But I think what the captain is saying is this enchantment that repels the sahaugin... That's a major problem that it's down.
1134289	1136190	That's the biggest problem that we've got.
1137466	1145774	Because reinforcements could come and they'll just swamp the bay, depending upon how many sahaugin, but they were able to take out 200 marines on a ship.
1146295	1153021	So unless it's a full-on assault with a thousand marines or whatever, depending upon how many sahaugin they are.
1153181	1155023	Okay, I mean I get that that's a problem.
1156645	1160869	How would you take back the other two towers, given that we hold the South Tower?
1161069	1162010	What would you recommend?
1165930	1175456	This one will be difficult basically because we would be underneath the shadow of the cliffs for the helm.
1175937	1178638	And if they wanted to bring out troops they could fire down upon us.
1182401	1183542	This one would be easier.
1183562	1185103	The western beacon would be easier.
1185143	1194189	We could probably march out tonight with maybe 50 men and depending on how many enemy were there we could probably take that back.
1195600	1200583	Let's say that if there were 50 here, let's suggest that possibly there's 50-50, that would be 150.
1200623	1204145	You said that you've seen 150 march out from here.
1204445	1208787	So that would put us in that 250 to 300 range that you suspect.
1210008	1213750	So you could probably count on at least 50 men holding each one of these places.
1215511	1218853	Are we concerned about 30 men in the interior?
1221895	1224856	I mean, your fortifications, obviously, for the barracks, it's...
1224896	1229378	I would want to leave 70 men in the barracks to protect it at any one time.
1229398	1229818	Okay.
1229978	1231959	That would leave 100 men for these assaults.
1232759	1236861	I don't think, at this point, it would be prudent to split our forces.
1236961	1242183	So if we would assault one of the beacons... Do it with maximum... Do it with maximum force.
1242283	1245144	Take it, leave a garrison, and then move on.
1245164	1246524	How many hobgoblins have we killed?
1250086	1250726	You have killed 20.
1252652	1256276	We've heard that the Southern Garrison had 20 killed.
1256856	1257937	We have killed none.
1258338	1258618	Right.
1259198	1259579	Okay.
1261140	1263402	So yeah, probably right on that 250 range.
1263462	1264604	Right, right on the 250.
1264644	1270089	So let's say we winnowed down their resources, so they're rolling about like where we're at.
1271130	1272111	Maybe a little bit more.
1272811	1275114	But they hold the high ground on the fortifications.
1281733	1283674	I say we get the tower or the beacon.
1285395	1296961	Well, if we took the tower and it was quick, he might even be able to turn around and march on that, even just if it's a distraction.
1299583	1308568	I'm sure that Monmurg's agent, Gouge, is going to want to penetrate the helm.
1309632	1310713	He's gonna want to do it tonight.
1310793	1316298	It would be very difficult for someone to be able to climb the walls without being seen.
1322063	1328348	Do an inside roll, Paul.
1329349	1330050	Nat 20.
1334734	1335694	Dwight, you want me to step out?
1335895	1336015	No.
1337780	1341323	It might be possible actually to do it if there was a distraction.
1341623	1351770	Maybe an attack from the moraines and then possibly people infiltrate over the walls?
1352171	1352711	To get the hull.
1353191	1353992	To get into the hull?
1354412	1358876	So if we do a distraction by... An assault.
1359416	1361077	That's what I was thinking.
1361358	1362218	Draw all of the tension.
1362238	1363819	Yeah, I speak of this to the captain.
1365240	1365721	Role play.
1366989	1375271	If we cause a distraction on the helm with an assault, isn't there a fair chance that we have to get into the helm?
1376372	1377472	From the seaside?
1378292	1385975	If there's an assault on Mange, here, possibly you could infiltrate.
1387055	1389996	You'd have to climb the wall and get on top of the garrison here.
1391196	1393417	From there, you could drop down into the courtyard.
1396344	1402746	It would take somebody that is very skilled in climbing to be able to get up there.
1404966	1406007	The walls are difficult.
1406047	1407167	They're 50 feet high.
1407587	1410108	And, of course, they would have to be able to get up the cliffs as well.
1411868	1417250	Well, with ropes and giving gouges skills, also I can levitate.
1417290	1421471	Do you have magic?
1422892	1423752	You didn't see the fire.
1425157	1430583	Magic that would allow you to rise up?
1434227	1437511	It would be a small group, but I think that is what I would worry of.
1438955	1445079	The men on top of the hill, the top of the walls, would be able to kill anyone that tried to rise up.
1445679	1453925	But if we were attacking and they left just a small group here, or maybe on the tower, a small force could come in from behind.
1454765	1455606	And from there...
1457770	1461892	Would you be able to, with the least loss of life, provide that distraction?
1462052	1465274	Obviously not a full-on assault, you said that you would get killed.
1465634	1469797	Would you be able to marshal a show of force, draw attention?
1470337	1483805	We could march up the stairs, we could begin to assemble a battering ram, and then fire long range on the walls, exchange fire with the hobgoblins there.
1487274	1491420	How long do you think to take 100 men here to take the tower tonight?
1493002	1495345	It depends on how many enemies are there.
1496046	1496867	Let's say no more than 50.
1498395	1502597	I don't know about how defensive that position is or what 50 men holding it looks like.
1503477	1505778	That would probably be a two-hour operation.
1506338	1527147	So if during that, to secure our rear, that was our time limit and our window to get into place, would you then be able to marshal and start to at least maneuver in front, you know, as a show of aggression, building the battering ram, perhaps, or assembling it to draw attention to the front?
1529172	1530793	Yes, that would be possible.
1532434	1535277	Does it make sense that it would be done at night?
1535677	1539960	I guess with fires to light the field around and such?
1541021	1543723	Or would that be something that would be better done at dawn?
1544884	1550608	I don't think that there would be any suspicion or difference with attacking at night.
1550628	1553790	The reason I say that is that we are in desperate straits.
1555038	1555858	So they would anticipate...
1555878	1562781	The beacon, taking the south, the western beacon would be logical because obviously we need to have that up for the shipping.
1563421	1567103	And to have that reignited at night would be a logical thing for us to do.
1567803	1573785	It would also, if we assaulted the main helm, they would take it a attempt.
1574165	1574825	A desperate.
1575626	1576466	Desperate attempt.
1577686	1579167	But the assault would happen at night.
1579227	1581528	Logically I would do it at night anyway.
1582915	1605028	So if we were able to get this going, it would be perhaps after taking, provided there's no complications, you would be able to signal, if you were able to secure the tower, we would either be able to signal that we were in position to scale, and then you could sometime around maybe 1 or 2 a.m. be prepared to demonstrate?
1605069	1605889	You wouldn't want to signal.
1609008	1613610	We would make the assault at 2 a.m., and then you could begin whatever you would do.
1614450	1616731	If it was something that you wished to do.
1617751	1620632	Okay.
1621613	1621973	Ropes?
1622273	1626234	I assume you have plenty of just basic... We have ropes, yes, definitely.
1627415	1630016	Because what I can do is I can also... Well, I can levitate.
1630116	1632317	I can't levitate everybody, but depending upon...
1635541	1649574	Well, I could rise up, at least gouge, and perhaps another one of his, but if they took ropes, they could be climbing while they were finishing off, or at least... Or you could just hold the rope and then secure it on the wall.
1650115	1651056	Levitate yourself.
1652257	1654559	Firewall around you.
1655420	1657562	Step off and then throw rope over the side.
1659545	1661766	I'd like to not draw that much attention.
1661846	1664908	I'd like to maneuver, hopefully stealthily, inside of the game.
1664928	1665649	Yeah, fireball.
1667790	1679658	Can we retrieve any of the bodies if we need their armor specifically from the bay, like Undercover of Darkness, any of the hobgoblin bodies that were left?
1680118	1681419	We can send patrols out, yes.
1681619	1681959	Okay.
1682559	1687823	I mean, just to secure the bodies, no risk, but hopefully, you know, I mean, make them...
1689059	1699407	Because if we can get those equipment, then once we're inside, we might be able to, I don't know, pass at least from a distance as hobgoblins.
1702470	1705792	If you have performance and disguise kit skills.
1706873	1708234	Yeah, well not me, but you know.
1708595	1711297	Do you want to start fashioning a hobgoblin mask?
1712217	1712938	Ooh, do you do?
1716455	1717596	Yeah, I could try to do that.
1717616	1721299	Do you want to scan one of their faces?
1721339	1722360	Get you a body.
1722400	1727344	I'll just do some paper mache or something.
1728305	1729826	Do you have that as a disguise?
1730087	1731188	I mean, I've done it before.
1731488	1736392	Like, I've done, like, face, like, because I've made masks.
1736913	1737033	Oh.
1738254	1739054	He's an assassin.
1739094	1740295	He's got a disguise kit.
1740496	1740736	Okay.
1740756	1742377	He's not a master of it yet, but...
1742557	1742918	Okay.
1743937	1745838	Yeah, you could get started on that one.
1745898	1751659	We could ask if you need a body brought back as well as just whatever.
1752079	1755740	I don't know if they wore any helmets that would also disguise a little bit.
1755900	1757181	Like, you know, do they have...
1757241	1758901	They have helmets.
1758921	1764503	So then you just need a facsimile in the dark of, like, if they've got a bulbous nose, then... A bulbous nose.
1764523	1767423	Yeah, like, you know, you make a big old honkin' nose.
1767483	1769344	One body so I can just see what they look like.
1769364	1770324	I don't know, lots of hair.
1770364	1772185	You could shave some of them bald if you need.
1772205	1772845	Yeah, I could do that.
1773325	1774548	Pointy ears.
1774668	1775209	Red skin.
1776030	1776872	Yeah, red skin.
1777213	1778595	Well, red, dye.
1780840	1783124	We can paint our skin red, or our faces.
1784273	1784853	Oof, jeez.
1785574	1785894	Okay.
1786894	1795338	So yeah, so then I ask for at least any of the bodies that he can bring in that are, their armor's still good.
1795378	1799420	You know, if somebody's burned to death or whatever and their armor's all burned up, of course, then no.
1800000	1802922	But yeah, but arms, weapons, and
1806230	1810455	Yeah, and any bodies that we could like that still have an intact face at least to go by.
1811016	1811637	I don't know, I mean...
1812077	1813499	Okay, so collect bodies.
1813559	1814921	Yeah, collect some bodies.
1814941	1822550	So we can get some gear so that Gouge's troops could be disguised and or yourself and myself at least in armor or whatever.
1822570	1824193	I mean, I can't wear armor, but yeah.
1824773	1825393	Something like that.
1825453	1828015	They're clothing, they're clothes.
1828055	1848846	So my idea is that when Gouge gets here we actually have a plan for the south tower, so that's going to be under the captain's command, or the western tower, and we have a loose plan so that he can kind of like survey it, give it a rough assessment, and if he wants to move this night, which I'm assuming he will, we've got at least the rough outlines of the plan going so that we can kind of hit the ground running.
1849086	1849366	Yeah.
1850518	1856480	Can you think of anything else that might help us with subterfuge or stealth?
1858301	1859862	No, not really.
1860762	1864823	I mean, the more people we take, the harder it's going to be.
1864883	1865244	Of course.
1865564	1870405	So I would imagine it's not going to take a five-man crew.
1870565	1875027	I think leaving them under the command of the captain so that he has maximum to defend the barracks.
1875047	1877168	I was going to say, most people I would ever take is five.
1879422	1884004	I don't know how many henchmen gouge has, but it won't be many, knowing gouge.
1885404	1886965	He doesn't trust anybody anyways.
1889805	1890226	Okay.
1892506	1906271	I would suggest that you prepare your troops and plan to take the Western Tower, and when the agent from Monmurg, when gouge arrives, we'll discuss further with him if he thinks, or if he has any variations on the plan.
1907071	1910373	And potentially prepare to maneuver, which would be assembling.
1910774	1917098	I would like there to be the least amount of loss of men, especially given that the sahaugin is still a problem for holding this island.
1917158	1926124	So don't waste lives at the front gate, unless you see me blowing up, you know, people at the front gate.
1926164	1927925	Napalm strike on the wall.
1928426	1930087	This sounds like a decent plan.
1930567	1935010	So, Paul, are you going to be part of the group that goes and infiltrates the helm?
1935777	1936758	So you agree with this?
1936818	1937058	Yep.
1938478	1940419	We'll prepare for the assault on the beacon.
1940599	1941760	Do you wish this to happen?
1942420	1943241	An hour from now?
1943401	1944822	Before your agents get here?
1945022	1945462	Or after?
1945482	1947123	After.
1950565	1954228	Do you wish to talk to them before we execute this plan?
1954728	1956169	Yes, we would like to.
1956729	1963754	But if they take a while to get here, they still have to get past roughly... We'll give them like an hour.
1963774	1967897	There's 30 hobgoblins are in the interior somewhere in here.
1968197	1969238	They'll be fine.
1969398	1970639	This is a thousand feet.
1972634	1973295	They'll be fine.
1973355	1975477	So if they're going this way... Is this forest?
1976037	1976578	That's like...
1976598	1977218	Jungle.
1977338	1979921	It's sort of like jungle trees.
1980121	1981802	Not thick, though.
1982043	1983144	It's like sun cover.
1983344	1986347	So if there were 30 men massing, we would see it.
1986947	1988889	But it's also dark, so they've got a stone.
1988989	1989670	They'll be fine.
1990390	2000232	Alright, well I would say be ready to take that tower or move on the western tower no later than, he said about two hours, so no later than maybe eleven, but let's wait until then.
2000652	2008773	Like you're not to move yet but get your troops ready to take the western tower and then to demonstrate or to make a feint at the front gate.
2009454	2012014	I'll get the bodies right now and prepare the men.
2012034	2015875	I'll prepare two squads to take the western beacon.
2016375	2017135	Okay, cool.
2018219	2019005	Okay, so he leaves.
