start	end	text
432398	434559	They smuggle, raid goods.
435419	436440	They don't raid very much.
436500	439422	Not too many people can be there, but they're kind of like the workhorses.
439442	441884	They're like mail ships, stuff like that.
443784	449206	We can assume that the secret passage has been compromised.
449306	453468	I don't want to make this clear, but I didn't want to say that.
453528	457669	I took off the silver mask I have on and put it on the darker shadow mask.
457689	458289	The shadow mask?
458369	459570	Okay.
459690	460930	I wanted to do that before.
460950	462371	He's not part of all of this.
462431	463771	Right, that's what I'm thinking.
465078	468441	But he could be set up by one of the other princes.
468541	472245	Yeah, or be in a compromised position, though he has to.
472806	473246	We don't know.
473626	487820	My gut's telling me that this is a political thing, with the back end of it, you know, because we know something possibly political is going on, but the ship coming out, they might be in, you know, probably, because we put the Hobbes album...
487880	489442	Right, what would they be smuggling out?
492203	494144	Just because it's a smuggler isn't a smuggler.
494184	494564	Right.
494584	496085	What would they be smuggling out?
496845	499106	Or have they been bringing things in?
499286	502027	Right, or that's what I'm saying.
502447	504468	They could be reinforcing more troops.
504488	507930	Does the ship look loaded now or does it look unloaded now?
508050	510031	It looks low in the water.
510631	511371	Very loaded.
511391	514032	They're taking something out.
514072	515973	Take it to them and sending it out.
516533	517054	Okay.
517154	518474	So I don't think...
521386	531094	I don't know if we want to get involved with finding what that is versus getting to the guy who decided to go right to the head of it to see what's going on.
531194	534637	I don't know if I agree with that.
534697	539641	If they're transporting something out, then it was important enough for them to come here and tell it.
541602	549826	I don't understand ships, so I don't understand how low in the water, and if you're not talking about them taking troops off.
550407	552728	If it's not loaded with troops, then it's loaded with something else.
553168	556770	And if they're taking something out, remember, we just came here and forced.
556810	559111	They know that there's 150 garrison.
559191	564534	They probably know that there's like the 30 of you and the 20 of us.
564574	567056	They know that they've lost people.
567076	570938	They know that they're almost maybe at a stalemate, other than that they hold a defensive.
571478	574180	But they also know they're close to Monmurg.
575281	580305	So I mean, we can be reinforced in like a day or two is at most.
580325	585829	So what I'm almost wondering is if we need to adjust on the fly and take the ship.
587806	596850	I think they're snuggling stuff and supplies that are meant for Monmurg and loading stuff up and giving it to these guys who are sailing back there, cutting us off.
597830	598970	That's just where I'm going with it.
598990	602372	Wait, so you think supplies initially got through the blockade and are...
603512	607277	He's with them and they're taking stuff and they're getting it together and going.
607297	613264	So you think it might be just as simple as draining of supplies from the owner?
613284	614065	Which would hurt Monmurg.
621733	630558	I want to move forward on the coastline, just me, in the rocks, and try to get a better inspection of what's going on stealthily.
630958	632579	I'm just going to go solo and see what's up.
633079	635280	If there's any compromise, I can throw a fog cloud out.
635300	637921	We can just get back and do a different plan.
638802	640382	Do you guys want to stay here?
640442	643204	Do you want to move up to a better place right to here?
643584	645345	Do all of you want to go to there?
646167	648109	We need to be somewhere where we've got good cover.
648129	648969	Yeah, I want to get closer.
649450	651471	So you can move to here without being seen.
651491	655635	It would give you a very good advantage on what the ship was doing.
656115	661600	And then the next thing would be able to climb the thing to get up to the... A little bit of the bluff.
661660	662440	To get up to the wall?
662500	663561	To the wall if you wanted to.
663581	665963	So this position here you know would be the best.
666263	668025	What's our time limit before they start attacking?
668445	670387	We've probably got maybe five minutes?
670487	672149	You've got another 15 minutes.
672209	675552	Okay, you guys go to the wall up there.
675932	677854	I do want to inspect down there and see what's going on.
677894	679576	Gouge, do you want to come or do you want me to go solo?
681028	687874	Well, he was saying moving ahead is moving into a better position for the wall and for observation of the ships.
687994	688574	Okay.
688594	691296	Let's get to that point and then take a look and see if you need to go further.
691717	695560	So the six of you move around the forest and the coastline to here.
696881	703506	And in that time, the ship, the little smuggler ship, gets to the boat.
704367	704567	Okay.
704888	706969	And they start unloading.
707530	709591	You guys are here right now.
709672	709992	Okay.
711493	714995	And they're unloading barrels about this big.
717096	719038	A barrel I would have seen back at Monmurg.
719618	721479	Anything familiar with my time on the CC?
721519	725381	They look like brandy kegs.
725822	726082	Okay.
726262	726762	Interesting.
728083	730705	Okay.
732303	732924	So what do we want to do?
732944	735526	Do we want to go over the wall or do we want to take these caves?
735907	746358	In this position where you're at, with the boat just for a freeway, you see that there are hobgoblins down there unloading.
747178	753265	You do, however, notice a very strange looking character.
753365	754927	He's got shock white hair.
757102	757742	Very pale.
757782	758983	Is this on the ship that we see?
759003	759783	This is on the ship.
759863	762183	And he's standing there as other people command.
764804	765604	He's a Toli.
765884	766805	There's no doubt.
766825	767705	He's a what?
767805	768465	A Toli.
769085	770046	He's from Port Toli.
770106	770766	He's Suel.
770926	772586	He's not a non-Wallian traitor.
772606	773427	Right.
773447	775167	The shocking white hair would be Suel.
775207	775507	Right.
779289	792221	In fact, Gouge, it looks a lot like one of those four people you slaughtered on the docks about a month ago with that frog wizard.
792441	796105	So it says Lord Jamis expected.
797111	799332	The Lord told he's good.
799373	802314	This skiff will be coming back, right?
802415	803375	In all likelihood.
803675	805597	Unless they got everything they wanted out of it.
806177	807198	Back and forth loading.
807398	809159	They're just starting unloading.
809639	809859	Yes.
810380	812501	So this is a good opportunity.
812621	814142	If we're going to go to the skiff, we're going to go now.
814543	817304	Or we could take the skiff and ride it back.
817324	818265	Well, it's got a full ship.
819005	820647	Are we thinking of going onto the ship?
823080	826123	No, well, I mean, I don't know how, I mean, other than swimming out to the ship.
826183	829526	I was thinking if the skiff is coming back, should we waylay the skiff?
829546	830527	Roll an insight check.
830607	831768	And ride the skiff in.
832168	837673	How long does it take us to get to those rocks?
837693	837753	18.
837893	839935	How would you get down to the rocks?
839975	840756	There's no beach.
841136	842197	There's nowhere to walk.
842938	845820	You have to have a boat to even find it.
845960	848062	I mean... Oh, so you have to go in on a boat.
848142	848783	It is a 300-foot drop.
850547	851388	Down to the ocean.
851428	856111	Okay, where are we guessing the cave entrance is, or are we thinking that's where the skip's coming from?
856972	860535	I can send my homoculi out to start looking.
861976	865478	Okay, if you throw it over and it goes down there, is it going to come back?
866539	868461	I control it.
868481	870382	It won't come back though, it'll glide down.
870402	872604	I was going to say it'll glide down, but...
873372	874252	It'll be down there.
874352	875673	It'll have to climb back.
875693	876993	You wouldn't get it for the rest of tonight.
877094	878314	I mean, yeah.
878394	886237	Okay, so I think I was worried about the fact that if this is a secret smuggler's cave, there's probably only interest on a water path.
886637	891019	Probably the cliff is shaped in such a way that we're not going to be able to just get down there on feet.
891059	900043	So we would either be trying to position ourselves to waylay and jump on the skiff as it was coming back, and we would... You guys hear a shout.
900563	901763	Let's take the castle.
901883	902864	And then all of a sudden,
904580	907141	Yells from up on the barracks.
907562	914005	And up here, you see men, or hobgoblins, run this way to that way.
914065	915666	They're moving on the front gate.
915726	916827	What does the Toli guy do?
918328	919088	This guy down here?
920009	923351	He's loading the boat.
923371	925272	He looks up, but that's about all he does.
925292	925632	Okay.
925672	927593	This is it.
927613	927873	Get in.
927893	928193	Let's go.
928213	930314	Yeah, I think we probably should stick with Cass.
930375	930855	I said, um...
935394	937836	It's gonna be easier for me to climb then, right?
938617	941960	There's an entrance that's on this side of the castle over here.
942200	946324	Steve told us if we can get over to this, there's a door that we could probably get in through.
946344	948065	So you guys aren't getting levitated by Jude.
948346	952429	So you can climb up, you would have to climb up the 50 foot wall.
953470	959992	And what Steve said is that there is a, the tower, there's an entrance to the tower from the walls.
960433	960793	Okay.
960873	962173	But you have to get up the wall.
962373	970196	So I can get one of you up the wall, probably you, and if you can take a rope and just throw it over one of the cremulations or two ropes that are already prepared.
970396	973197	If you can get somebody up the wall, I'd appreciate it.
974097	975458	I'm the biggest dude here and I...
976358	978219	If you want to take two of us up, you can...
978499	979159	I can't take two.
979439	980720	You throw one up and I'll climb.
981592	984514	Okay, you're pretty lith, so I can take you up?
984754	990177	That'd be a lot better than me climbing.
990317	992538	I can hold the rope for anybody that wants to get up.
992578	997141	I'm going to keep my eyes on the coast, watching what the ship's doing.
997161	998181	Plus, if there's anybody up there...
998221	1002244	I wish he was down below watching Jude sweat trying to levitate that guy.
1006030	1008632	I don't know, Jude's got a good location.
1008792	1015658	So, I'll uptake you, but like, why don't you take, like, let's give him two ropes with, like, you know, that are kind of pre-prepared.
1015698	1018761	Yeah, I have a rope.
1019101	1023365	All right, so first off, you guys scramble up the hill.
1023945	1025326	Oh, that sounds nice.
1026027	1026728	Dun-dun-dun.
1026788	1030270	Do you have a little remote under the table?
1030331	1032753	The AC goes on and it makes the light.
1033253	1034153	We need to get electric.
1034854	1035554	It's just a bump.
1035574	1040776	So, you guys, do you want to wait until men quit coming out of this thing?
1040896	1041976	I will try to stealth.
1051795	1056577	That direction and say, wait, as those guys are running, I'm gonna just try to sell through?
1056617	1056837	Yeah.
1057137	1062080	Okay, so you, as they run, are the rest of you gonna wait where you're at?
1062540	1063600	You guys gotta keep in cover.
1063841	1064181	Yeah.
1065021	1065381	Okay.
1065561	1069543	Yeah, I mean, we want to stay hidden and like discreet, you know, cloaks over us.
1069563	1070324	Get the ropes ready.
1070424	1071164	Perhaps way down.
1071624	1072605	I'm worried about ropes.
1073125	1073365	Yeah.
1073665	1081510	All right, and so you run the, I would say, 100 feet to the wall, and you're selfing, right?
1082190	1082870	Row yourself.
1083631	1086612	Oh, motherfucker.
1086632	1087933	13 plus 20.
1088914	1092296	Okay, so Gouge makes it to the wall, and you guys are sitting there.
1092696	1097959	It takes him maybe 40 seconds to run at the wall, but he gets up against it.
1099322	1100523	You're still watching the boat?
1101584	1102304	They're just loading.
1102405	1105847	It's like they're not even, they don't even notice what's going on.
1105967	1107969	Okay.
1108009	1109650	I'm gonna stealth up with Gouge.
1110111	1111312	Okay, so you run next.
1113396	1114197	What are you guys doing?
1115097	1117479	I'm waiting for... Are you watching the walls?
1117979	1119941	I'm counting the guys that are going by.
1119961	1124684	I'm counting to get an idea of how many guys are going by.
1124744	1125405	30 or 40.
1125445	1128087	If you've got a crossbow, keep it ready if you have to.
1128747	1130789	Okay, so you have your crossbow out and you're watching?
1130869	1136273	Anybody that pauses and looks over, if they're going to look down and spy him, you need to assassinate them.
1136533	1136813	Okay.
1141444	1145447	Alright, so you sneak up next to Gouge, right?
1145607	1145848	Roll.
1146148	1146748	Add advantage.
1148049	1149510	Nine plus five.
1150091	1150791	And then roll again.
1150811	1151892	Nine plus five.
1152713	1153233	Fourteen.
1153514	1153754	Ten.
1154394	1154995	Ten plus five?
1155295	1155675	Fifteen.
1155795	1156096	Okay.
1157697	1159578	Merrick runs up next to Gouge.
1159618	1163381	Both of them are at the base of the wall and where do you want to be at the base of the wall?
1163942	1167525	The one right next to the tower or this side?
1167545	1170327	I want to stay on the south side.
1171718	1173821	So we were here and I'm on the wall.
1175824	1178188	And all this shit's gonna happen out front here.
1179951	1181713	And they're loading down there.
1182474	1186520	I think I wanna be back behind right here.
1186540	1187041	Okay.
1188263	1193126	Yeah, like almost right at that seam, like where the big base tower joins in that smaller wall.
1193146	1194667	Yeah, right behind that too.
1194867	1195067	Yeah.
1195488	1195808	All right.
1196908	1208576	Almost like climb up the base tower, not the smaller wall itself, like the curtain wall, but that base tower, but then where you can just hook around the edge with a float or something like that and jump onto that if you wanted.
1209176	1211798	But if there's more people running, we can stay on this.
1212138	1215920	Keep up and I can probably hear before I go over.
1216340	1218181	So, the two of you are at the base of the wall.
1218201	1220803	The rest of you, what do you want to do?
1220943	1221583	I'm going to go up.
1222063	1223464	You wait.
1223484	1224105	Get a bow out.
1226126	1229128	You have your bow ready and you start climbing.
1229208	1230008	Who's next to moving?
1230068	1231249	What do the rest of you guys do?
1232189	1233050	I'll run up to the wall.
1233530	1234991	Okay, so Tyrus goes.
1235251	1236212	Okay, is Tyrus like a...
1237703	1240124	He's wearing a breastplate, but yeah, he is kind of like that.
1240424	1240944	I'm big.
1240964	1244145	Wait, can't we?
1244765	1246226	We didn't levitate, I'm not?
1246246	1248467	We've got to get to the base of the ball.
1248567	1250888	I don't just levitate people.
1251348	1254369	Greatest to be her, can you hear us, style?
1254449	1256229	I would be going at it, right?
1256370	1257890	I get to go first.
1257990	1260911	Alright, so roll stealth at advantage.
1261591	1262012	Eleven.
1262192	1263072	Eleven plus...
1265522	1266202	Zero.
1266542	1267403	Or is it plus two?
1267423	1268203	Negative two.
1268223	1269083	Plus two, that's good.
1269623	1270063	Go again.
1270743	1272323	18 plus two, 20.
1272363	1273504	He's actually very quiet.
1273564	1274284	He's sneakier than me.
1274424	1275584	He's off.
1275864	1277965	He's off.
1277985	1280305	Yeah, a big guy.
1280345	1282325	This is four hours later.
1282345	1286706	Rolling like Croc.
1286746	1287986	Yeah, exactly.
1288026	1290667	Okay, so Gouge, you're moving up while he runs up, right?
1292027	1302015	In the time it takes Tyrus to get to where the wall is, he's moving so it's 100 feet, you climb, roll your athletics check,
1306351	1307693	Thirteen, altogether.
1310175	1313940	When he is twenty feet from the wall, you are right at the top of it.
1314200	1314500	Okay.
1315061	1315782	So you're up there.
1315802	1316543	Okay.
1317263	1320527	So I'm going to hold and just look down to see that he's going and listen.
1320807	1322610	Okay, so Tyrus gets up next to you.
1323030	1323531	Who's next?
1325473	1327375	The three of you are back.
1329245	1329885	Which ones are up?
1330866	1331446	No one's up.
1331486	1333786	Gouge is at the top of the wall, these two are at the base.
1333806	1335147	Oh, is he actually climbing up to the top?
1335307	1336187	Okay, then I gotta go.
1336287	1337127	I'll go next.
1337187	1338447	I'll go next.
1339628	1341548	Remember, we gotta protect the kid, too.
1341708	1341928	I know.
1342068	1342668	You run.
1343328	1344509	I think I'm older than you.
1344549	1346629	Yeah, do you want me to roll?
1347429	1348310	Kid in.
1348410	1350210	No, you're masked and stuff.
1350230	1351270	You gotta protect your prince.
1351450	1353371	Just because I'm a prince, you know?
1360863	1366964	Okay, so you can listen, do a perception, okay?
1367004	1369805	Perception I get.
1371265	1371485	22.
1371505	1378707	You hear the clink of a blade against somebody's leg, armored leg.
1379347	1381287	Somebody's close over that wall.
1382287	1384348	Do you want me to roll?
1384388	1384548	Yes.
1384568	1385708	So I've got a plus seven?
1387219	1388081	Thirteen plus seven.
1388502	1389925	And it's an advantage.
1390005	1390506	Roll again.
1391628	1393011	Seven plus seven, so 20.
1393411	1394994	Okay, Jude runs up.
1395916	1397660	You have, what do you want to do?
1397800	1398141	Anything?
1402412	1408494	Did I know it sounded like walking like a sword against the thing or somebody maybe grabbing the scabbard?
1408594	1411055	It could be walking, but not really.
1411075	1414036	It doesn't sound like somebody's moving around.
1414397	1419059	It sounded like somebody just patted their leg or something and made that.
1419239	1423780	It was like a scabbard against something like that.
1425481	1425801	Okay.
1427342	1428783	I'm going to try to peek.
1429363	1429643	Self.
1433288	1434008	Am I level three now?
1435069	1435409	You are.
1436530	1437090	Seventeen.
1437771	1439772	Okay.
1441153	1442834	You're right here.
1443094	1444054	You look up.
1444355	1446156	You see a hobgoblin right there.
1447096	1448257	Okay, guarding the door.
1448757	1449758	The door is open.
1450747	1452588	No other hobgoblins you see.
1452928	1461672	There are hobgoblins over there, maybe 100 feet away on the far side with crossbows firing down on the men.
1461712	1462892	You hear yelling over there.
1463032	1464713	There's a lot of noise.
1464733	1465033	Okay.
1467417	1472222	While it's all going around, I'm going to try to go over and sneak and take them out.
1472603	1474224	But they've got to do what they've got to do.
1474485	1476206	I'm going to motion for one of them.
1476347	1477188	I don't care which one.
1477328	1477808	I'll go ahead.
1478129	1481212	Okay, so you run across 100 feet towards them.
1481292	1483574	And I'm going to ready a spell.
1483955	1484095	Oh!
1484575	1485096	What is that?
1485396	1486077	Two plus three.
1486157	1486978	It's an advantage.
1487719	1488540	Oh, you got another roll.
1490856	1491417	So wait, no, no.
1491457	1492779	I said I was gonna ready a spell.
1493320	1494061	Six total?
1494281	1494582	Okay.
1494622	1495683	I said I was gonna ready a spell.
1495703	1496865	The spell is darkness.
1497266	1497686	Okay.
1498467	1504576	So, basically, Folsom runs out and trips.
1505959	1510862	He falls on it and starts running again.
1511042	1512643	He's 30 feet out.
1514083	1517886	You dug down, the hobgoblin turns.
1518226	1524849	As that happens, it starts going over that direction.
1525049	1527831	Can I see the hobgoblin?
1527851	1528391	No, you can't.
1528611	1529672	He's up on the wall.
1530032	1532193	So Gouge, you're basically hanging down there right there.
1532213	1534234	All we've got left is you to get to the wall.
1534495	1535115	Okay, I'll go.
1536192	1539454	Alright, you have a spell ready?
1539554	1540355	I cast Darkness.
1540715	1541075	Where?
1541956	1542876	Can I cast it on him?
1544477	1545678	The one who just bit the dust?
1545818	1550061	Well, if you cast it on him, it's gonna be a dark thing.
1550121	1551322	Would it stay on him?
1551902	1552983	No, it's gotta be an area.
1554100	1555041	Okay, so he's already up.
1555061	1555822	Actually, let me see that.
1555842	1557783	Actually, you can cast darkness on somebody.
1557803	1560466	You can cast it on somebody, yes, and it will move with them.
1560926	1562888	Uh, you can do that, but he won't be able to see it.
1562968	1564029	Oh, shit, that's right.
1564269	1564970	Make it work.
1565850	1568152	It's not deafness at all.
1568192	1569553	Could you cast?
1569573	1570614	He's like, am I deaf?
1570634	1572036	I know, I don't do anything.
1576219	1580761	Can you cast darkness on top?
1581161	1587004	Well, maybe the gouge is right there on the edge of the wall.
1587504	1588645	No, I just hold it.
1588685	1589485	I hold it in readiness.
1589665	1592066	Okay, so it's ready.
1592547	1595608	Folsom is running, but you're just hanging out?
1597389	1598909	Well, if I'm basically...
1599250	1601871	I'm gonna try to hide in Shadow because I'm on the side of the wall, but...
1602645	1606746	I want to hop out and attack this guy when he's close enough.
1606926	1607286	Right?
1607306	1611107	So you're basically ready to attack.
1611187	1617849	Alright, so... Paul, Veros, and Folsom, you're still running towards the wall, right?
1618209	1618489	Okay.
1618929	1620129	Do you want me to roll stealth?
1620149	1620689	Roll stealth.
1621410	1622890	It's not missed.
1622970	1624090	I think you're right.
1625331	1628211	Or... Nat 20.
1628591	1630312	Okay.
1630512	1630732	Um...
1631951	1633272	You're hanging out, right?
1633652	1635393	And what was your stealth roll?
1637415	1639396	The last one?
1639476	1641518	I think it was a 13 plus 7.
1641638	1643119	It was a 13 plus 7, 20.
1644000	1646922	Okay.
1648963	1650564	You hear him moving closer.
1651785	1653666	And you hear the cock of a crossbow.
1654287	1655227	Okay, right?
1656789	1657589	You roll a niche.
1658450	1658650	All right.
1660841	1661381	Twenty.
1661522	1662302	Twenty?
1662683	1664804	Okay.
1668687	1670009	You run towards the wall.
1670509	1674192	Do you want to do anything else with your action or dash?
1675133	1676214	I just want to dash and get to the wall.
1676234	1677235	Okay, so you're just running.
1678075	1681498	Paul, you're... Paul actually is right next to you.
1681518	1682979	You're a 30 feet behind him.
1683059	1683400	Okay.
1687571	1694857	This hobgoblin comes right here with his crossbow, and he's like, you can tell he's got a target.
1694877	1696158	You have your ready action.
1696598	1696899	Hey, ready?
1696979	1697439	I don't know.
1697619	1698440	I'm a hobgoblin.
1698500	1701803	He's like, nothing to see here.
1701823	1703024	You're off.
1714742	1717084	So what is my best possibility from this position?
1717584	1720647	Can I hold and just take a dagger attack?
1721167	1722928	Can I jump to get on him?
1723509	1725750	Or can I try to grab and pull?
1725770	1729113	I don't know how close I am or what I physically can do.
1729133	1729873	You're right there.
1729994	1732696	You're five feet away.
1732876	1735418	If you want to grapple him, you can grapple him.
1736208	1741532	Which means he won't be able to shoot and you can try to climb up there.
1741572	1748077	You can attack now and wait till next round to move because you don't have a move right now.
1749898	1750939	Or you can just wait.
1751079	1751920	What can I attack with?
1752140	1754461	Can you attack with a bad dagger or can I attack with my scimitar?
1754481	1755382	You can attack with your scimitar.
1755402	1756223	I'll attack with my scimitar.
1756243	1757063	Do I get...
1759005	1760746	So he's not in combat yet.
1760866	1762467	You can assassinate if you want.
1762868	1764569	I'll go for an assassination attempt.
1766549	1770112	So you attack with advantage because he's surprised.
1770392	1774795	Okay.
1774895	1775276	14.
1775656	1776737	And then what's the next roll?
1777077	1778798	Advantage.
1779179	1779319	14.
1779359	1780200	14 plus what?
1780860	1782061	Or is that 14 total?
1782361	1786765	No, that's a 14 roll plus your attack bonus.
1786985	1788926	Yeah, my attack bonus is plus 4.
1790532	1791454	No, more than that.
1791474	1793437	Yeah, don't forget to get your proficiency as well.
1793637	1794899	Yes, yes, yes, yes, hold on.
1795380	1799826	I've got two, I've got two with the cutlass, making it 16.
1800046	1801148	No, no, no, no.
1801509	1803251	See that plus seven with the cutlass?
1803271	1804873	Do you see the plus seven with the cutlass?
1805374	1805855	Plus 9.
1805875	1807758	That's your attack bonus.
1807778	1808739	9 plus 14 is 23.
1808779	1809720	So that hits his AC of 16.
1809740	1811643	So you stab him with your cutlass.
1820856	1822717	Do you want to use your sneak attack on this?
1822917	1823497	Yes.
1823637	1824097	Okay.
1824197	1832141	Because it's an assassinate, you'll automatically do a crit, which means your cut list is just one die six, just two die six.
1832561	1833741	What's your sneak attack do?
1834261	1836782	And the sneak attack is plus three die six.
1836923	1838003	So it's six die six.
1838163	1840164	So all told, it's eight die six.
1840404	1840944	Wait, two?
1841704	1845066	Two is your cut list, and then six more is the sneak attack.
1845626	1846767	Holy shnikes.
1847647	1848147	So how many?
1848987	1850048	Eight total.
1852053	1853914	One, two, three, four, five, six, seven.
1853934	1858496	That was a lot of ones there.
1859917	1865880	Seven, twelve, fourteen, eighteen, twenty-one, twenty-two, twenty-four.
1865900	1869022	Twenty-four plus your six.
1869902	1870583	Twenty-eight.
1871543	1872624	Thirty, actually.
1872744	1873064	Thirty.
1873484	1877947	Okay, so he comes up, and he's cocking his crossbow, and then you stab him in the heart.
1878587	1880268	Okay, let's see which way he falls.
1882089	1884572	Luckily, he falls backwards.
1885412	1885753	Okay.
1886413	1890798	And not only to you guys.
1891138	1894882	So basically you stab this guy, he falls backwards without a noise.
1895262	1895522	Okay.
1895943	1896243	Okay.
1896423	1897524	So roll an inch.
1899727	1899967	Who?
1900187	1900407	You.
1901528	1901849	Eight.
1904962	1906243	Okay.
1906303	1909623	So we're going to say all you guys are next after Gouge.
1910024	1914945	So Gouge, what do you want to do?
1914985	1915545	You're right here.
1917025	1922847	I'm going to scout looking both ways to see if there's any other men up here.
1922887	1923867	So you pop your head up?
1924513	1925734	You don't see any men here.
1926315	1932420	You see a lot of them over there, like 40 or 50 over there firing down, but there's nobody in this area right here.
1932440	1934121	There's no door on the tower on this side, right?
1934141	1936363	There's a door right there, and it's open.
1937024	1937344	Okay.
1939066	1942909	I'm going to wave down.
1944070	1944490	Let's go.
1944510	1945211	Okay.
1946172	1947213	And now, do you want to move?
1948354	1949815	Yeah, I'm going to come up and over.
1950215	1950556	Okay.
1951265	1957091	And I'm going to come over just to the side of that door and try to... One, two, three, four, five, six.
1957111	1958012	You can come right here.
1959353	1960655	You can hold an action.
